PROV826;Ladoga;x
PROV827;Gulf of Cyprus;x
PROV828;Orsha;x
PROV829;Dumyat;x
PROV830;Cherkassy;x
PROV831;Asyut;x
PROV832;Bolu;x
PROV833;Chernigov;x
PROV834;Kola;x
PROV835;Minya;x
PROV836;Bani Suwayf;x
PROV837;Ankara;x
PROV838;Smolensk;x
PROV839;Cairo;x
PROV840;Mansura;x
PROV841;Nikolaev;x
PROV842;Stara Ladoga;x
PROV843;Suhaj;x
PROV844;Konya;x
PROV845;Bryansk;x
PROV846;Ziqaziq;x
PROV847;Krivoy Rog;x
PROV848;Cherson;x
PROV849;Poltava;x
PROV850;Borovichi;x
PROV851;Ras Gharib;x
PROV852;Petrozavorsk;x
PROV853;Luxor;x
PROV854;Tikhvin;x
PROV855;Suez Canal;x
PROV856;Rzhev;x
PROV857;Qina;x
PROV858;Kastamonu;x
PROV859;Limassol;x
PROV860;Gulf of Suez;x
PROV861;Povyents;x
PROV862;Mersin;x
PROV863;Simferopol;x
PROV864;Qusayr;x
PROV865;Al Arish;x
PROV866;Sharm al-Shaykh;x
PROV867;Nicosia;x
PROV868;Eastern Black Sea;x
PROV869;Famagusta;x
PROV870;Peremyshl;x
PROV871;Staritsa;x
PROV872;Kursk;x
PROV873;Vyazma;x
PROV874;Sevastopol;x
PROV875;Ekaterinoslav;x
PROV876;Melitopol;x
PROV877;Sea of Azov;x
PROV878;Onega;x
PROV879;Amasya;x
PROV880;Kayseri;x
PROV881;Gaza;x
PROV882;Orel;x
PROV883;Beersheba;x
PROV884;Sinop;x
PROV885;Tver;x
PROV886;Jaffa;x
PROV887;Tabuk;x
PROV888;Adana;x
PROV889;Belozersk;x
PROV890;Jerusalem;x
PROV891;Acre;x
PROV892;Aqaba;x
PROV893;Nablus;x
PROV894;Kaluga;x
PROV895;Sidon;x
PROV896;Kramatorsk;x
PROV897;Borodino;x
PROV898;Kerch;x
PROV899;Onega;x
PROV900;Amman;x
PROV901;Beirut;x
PROV902;Belgorod;x
PROV903;Maan;x
PROV904;Sivas;x
PROV905;Jerash;x
PROV906;Damascus;x
PROV907;Baalbeck;x
PROV908;Askaleh;x
PROV909;Latakia;x
PROV910;Antioch;x
PROV911;Marash;x
PROV912;Kharkov;x
PROV913;Vyterga;x
PROV914;Tula;x
PROV915;Suwayda;x
PROV916;Yuzovka;x
PROV917;Ruwayshid;x
PROV918;Homs;x
PROV919;Moscow;x
PROV920;Aleppo;x
PROV921;Antep;x
PROV922;Kaf;x
PROV923;Hama;x
PROV924;Novorossiysk;x
PROV925;Giresun;x
PROV926;Medina;x
PROV927;Vladimir;x
PROV928;Mariopol;x
PROV929;Palmyra;x
PROV930;Malatya;x
PROV931;Urfa;x
PROV932;Voronets;x
PROV933;Yaroslavl;x
PROV934;Ekaterinodar;x
PROV935;Dayr al-Zour;x
PROV936;Ryazan;x
PROV937;Luhansk;x
PROV938;Vologda;x
PROV939;Rostov;x
PROV940;Erzincan;x
PROV941;Azov;x
PROV942;Rutbah;x
PROV943;Adygei;x
PROV944;Hail;x
PROV945;Archangel;x
PROV946;Diyarbakir;x
PROV947;Trabzon;x
PROV948;Tambov;x
PROV949;Migolinskaya;x
PROV950;Erzurum;x
PROV951;Uglich;x
PROV952;Bitlis;x
PROV953;Sukhumi;x
PROV954;Ivanovo;x
PROV955;Chirskaya;x
PROV956;Rafha;x
PROV957;Kostorma;x
PROV958;Stavropol;x
PROV959;Samarra;x
PROV960;Ardahan;x
PROV961;Mosul;x
PROV962;Hakkari;x
PROV963;Batum;x
PROV964;Poti;x
PROV965;Tsaritsyn;x
PROV966;Kutaisi;x
PROV967;Nizhni Novgorod;x
PROV968;Kars;x
PROV969;Penza;x
PROV970;Lake Van;x
PROV971;Van;x
PROV972;Kotlas;x
PROV973;Pyatigorsk;x
PROV974;Galich;x
PROV975;Akhaltsikhe;x
PROV976;Karbala;x
PROV977;Saratov;x
PROV978;Arbil;x
PROV979;Najaf;x
PROV980;Elitsa;x
PROV981;Vetluga;x
PROV982;Kirkuk;x
PROV983;Pasanauri;x
PROV984;Kanin;x
PROV985;Vladikavkaz;x
PROV986;Gyumri;x
PROV987;Erivan;x
PROV988;Ust Sysolsk;x
PROV989;Baghdad;x
PROV990;Khvoy;x
PROV991;Tblisi;x
PROV992;Mezen;x
PROV993;Mendeli;x
PROV994;Grozny;x
PROV995;Urumia;x
PROV996;Zarevka;x
PROV997;Kut;x
PROV998;Nakhichevan;x
PROV999;Lake Urmia;x
PROV1000;Ganja;x
PROV1001;Simbirsk;x
PROV1002;Kapan;x
PROV1003;Kizylyar;x
PROV1004;Novo Uzensk;x
PROV1005;Mahabad;x
PROV1006;Kermanshah;x
PROV1007;Tabriz;x
PROV1008;Syzran;x
PROV1009;Sanandaj;x
PROV1010;Agdam;x
PROV1011;Riyadh;x
PROV1012;Gunib;x
PROV1013;Nasiriyya;x
PROV1014;Ilam;x
PROV1015;Vyatkha;x
PROV1016;Kazan;x
PROV1017;Sheki;x
PROV1018;Astrakhan;x
PROV1019;Ardabil;x
PROV1020;Kuwait;x
PROV1021;Derbent;x
PROV1022;Guryev;x
PROV1023;Qatif;x
PROV1024;Khoramabad;x
PROV1025;Caspian Sea;x
PROV1026;Busuluk;x
PROV1027;Zanjan;x
PROV1028;Basra;x
PROV1029;Hufuf;x
PROV1030;Ahvaz;x
PROV1031;Hamadan;x
PROV1032;Persian Gulf;x
PROV1033;Dezful;x
PROV1034;Baku;x
PROV1035;Siyazen;x
PROV1036;Lankaran;x
PROV1037;Abadan;x
PROV1038;Samara;x
PROV1039;Naryn Mar;x
PROV1040;Rasht;x
PROV1041;Oral;x
PROV1042;Qazvin;x
PROV1043;Arak;x
PROV1044;Chistopol;x
PROV1045;Sarapol;x
PROV1046;Qom;x
PROV1047;Dehkord;x
PROV1048;Isfahan;x
PROV1049;Tehran;x
PROV1050;Usogorsk;x
PROV1051;Bahrain;x
PROV1052;Noshehr;x
PROV1053;Bushire;x
PROV1054;Glasov;x
PROV1055;Aqtau;x
PROV1056;Shiraz;x
PROV1057;Kashan;x
PROV1058;Doha;x
PROV1059;Izma;x
PROV1060;No Man's Sea;x
PROV1061;No Man's Sea;x
PROV1062;No Man's Sea;x
PROV1063;No Man's Sea;x
PROV1064;No Man's Sea;x
PROV1065;Around Africa;x
